date,latitude,longitude,water_temperature_celsius,temperature_drop_celsius,skin_ice_temperature_celsius,barometric_pressure_mb,rainfall_mm,month,fishing_opportunity,disaster_risk
2022-12-11 18:00:00,56.6828,71.6216,7.24,2.65,6.68,1006.17,1.99,12,0,0
2022-12-12 00:00:00,37.3586,-47.395,10.45,5.24,8.07,1009.07,2.76,12,1,0
2022-12-12 06:00:00,47.5987,-24.3554,13.34,6.58,12.1,1022.74,3.91,12,1,0
2022-12-12 12:00:00,73.6236,-168.7863,9.8,8.52,9.52,1016.68,2.33,12,1,0
2022-12-12 18:00:00,41.616,-86.5525,3.12,8.18,1.67,1017.63,7.8,12,0,0
2022-12-13 00:00:00,59.5531,-167.8765,19.61,8.05,19.34,1018.89,0.2,12,1,0
2022-12-13 06:00:00,44.6336,136.5069,13.55,1.58,13.16,1022.17,2.83,12,1,0
2022-12-13 12:00:00,64.8063,-92.3772,15.01,1.1,14.3,1004.14,2.41,12,1,0
2022-12-13 18:00:00,35.8893,20.6414,23.65,5.43,21.07,1006.85,5.21,12,1,0
2022-12-14 00:00:00,73.6419,-165.9674,16.2,3.2,13.42,1008.98,16.95,12,1,0
2022-12-14 06:00:00,50.4205,60.0651,22.56,2.27,20.09,1010.65,3.57,12,1,0
2022-12-14 12:00:00,40.6223,-63.7102,6.27,4.52,5.26,1011.5,21.67,12,1,0
2022-12-14 18:00:00,33.3074,143.2509,16.8,2.98,15.99,1010.77,1.8,12,1,0
2022-12-15 00:00:00,37.6391,139.7225,25.42,4.05,23.77,1014.1,0.16,12,1,0
2022-12-15 06:00:00,53.3898,-62.8954,15.11,4.51,12.94,1013.18,0.91,12,1,0
2022-12-15 12:00:00,45.1651,144.3459,21.7,4.43,18.72,1009.39,2.51,12,1,0
2022-12-15 18:00:00,67.2998,178.6168,15.44,6.34,15.04,1002.12,1.9,12,1,0
2022-12-16 00:00:00,49.3899,117.1496,5.22,5.08,5.07,1008.04,0.51,12,1,0
2022-12-16 06:00:00,41.1921,124.1537,11.25,3.39,9.16,1010.25,2.83,12,1,0
2022-12-16 12:00:00,57.7715,-90.3569,13.49,2.48,11.0,1011.76,2.06,12,1,0
2022-12-16 18:00:00,61.805,27.6129,21.25,3.17,18.71,1007.35,0.65,12,1,0
2022-12-17 00:00:00,37.5169,-155.7879,13.62,7.07,11.58,1010.55,1.76,12,1,0
2022-12-17 06:00:00,37.5429,-145.8295,24.4,6.11,21.54,1007.35,10.88,12,1,0
2022-12-17 12:00:00,31.6502,179.6013,22.56,5.58,21.03,1012.37,1.8,12,1,0
2022-12-17 18:00:00,63.1381,-62.4099,7.66,3.61,4.92,1007.63,6.26,12,1,0
2022-12-18 00:00:00,59.8712,89.3462,14.14,5.79,11.24,1008.76,4.73,12,1,0
2022-12-18 06:00:00,51.3584,110.3994,21.77,4.89,19.23,1006.46,2.79,12,1,0
2022-12-18 12:00:00,67.9877,128.8884,24.42,3.93,23.49,1012.23,1.37,12,1,0
2022-12-18 18:00:00,66.2552,179.1462,15.78,5.32,15.19,1008.67,2.3,12,1,0
2022-12-19 00:00:00,56.3409,-93.0613,10.45,5.39,8.81,1017.53,4.48,12,1,0
2022-12-19 06:00:00,69.0722,-165.4737,15.43,5.48,14.07,1015.03,2.16,12,1,0
2022-12-19 12:00:00,39.2629,-31.9711,18.72,6.35,16.09,1012.65,1.21,12,1,0
2022-12-19 18:00:00,35.0364,-133.171,11.84,2.19,11.54,1009.01,0.62,12,1,0
2022-12-20 00:00:00,42.1387,-171.9267,20.91,6.41,20.14,1014.9,10.59,12,1,0
2022-12-20 06:00:00,32.5689,-50.2463,5.59,3.03,3.34,1016.45,2.9,12,1,0
2022-12-20 12:00:00,53.9026,102.1458,6.11,2.42,5.83,1013.71,4.91,12,1,0
2022-12-20 18:00:00,72.1473,23.825,11.98,9.11,11.02,1021.02,3.37,12,1,0
2022-12-21 00:00:00,31.7705,-67.3999,9.11,9.24,7.95,1015.3,10.3,12,1,0
2022-12-21 06:00:00,35.4949,55.5631,11.83,1.8,9.96,1017.57,3.96,12,1,0
2022-12-21 12:00:00,50.349,-96.4735,18.6,4.19,18.13,1013.67,3.28,12,1,0
2022-12-21 18:00:00,72.0244,-174.8227,9.65,3.03,7.07,1016.38,12.92,12,1,0
2022-12-22 00:00:00,44.227,95.1672,7.3,5.65,5.96,1009.02,6.36,12,1,0
2022-12-22 06:00:00,52.8256,44.5475,9.45,8.2,6.7,1010.71,0.59,12,0,0
2022-12-22 12:00:00,31.8708,94.4289,25.95,7.51,24.54,1014.75,0.98,12,0,0
2022-12-22 18:00:00,36.6754,-165.9823,14.12,6.16,13.29,1014.71,7.74,12,1,0
2022-12-23 00:00:00,74.3984,121.3631,13.58,3.97,13.15,1015.54,9.03,12,1,0
2022-12-23 06:00:00,73.4303,43.0294,14.69,5.86,14.68,1018.5,3.94,12,1,0
2022-12-23 12:00:00,30.2223,22.8223,24.85,2.51,23.26,1005.88,4.04,12,1,0
2022-12-23 18:00:00,72.8315,44.8611,6.7,9.11,6.38,1008.13,5.0,12,0,0
2022-12-24 00:00:00,58.7604,131.196,18.91,7.57,17.74,1014.15,2.89,12,1,0
2022-12-24 06:00:00,69.0563,31.2971,21.06,4.86,19.29,1009.38,5.7,12,1,0
2022-12-24 12:00:00,50.4633,29.1421,14.64,3.63,13.82,1029.89,0.57,12,1,0
2022-12-24 18:00:00,53.2018,176.6445,3.71,4.48,3.18,1015.58,16.26,12,1,0
2022-12-25 00:00:00,51.9981,92.4229,21.7,0.6,19.37,1012.61,6.93,12,1,0
2022-12-25 06:00:00,60.0089,-20.7742,5.06,8.52,2.22,1010.42,4.99,12,0,0
2022-12-25 12:00:00,36.2843,74.6629,19.19,4.18,18.89,1010.6,1.9,12,1,0
2022-12-25 18:00:00,31.3488,-39.877,19.48,3.15,19.02,1013.15,0.88,12,1,0
2022-12-26 00:00:00,43.8568,-97.6048,8.9,5.38,6.02,1013.56,2.63,12,1,0
2022-12-26 06:00:00,61.7106,34.8667,22.71,6.78,22.6,1010.72,5.42,12,1,0
2022-12-26 12:00:00,39.0834,154.1456,3.84,3.11,0.91,1011.63,5.02,12,1,0
2022-12-26 18:00:00,60.3045,154.4902,22.14,7.15,22.13,1019.72,2.41,12,1,0
2022-12-27 00:00:00,73.646,-56.9141,13.44,8.34,10.82,1019.92,4.75,12,1,0
2022-12-27 06:00:00,34.2255,9.9639,6.71,9.4,5.79,1014.26,8.4,12,0,0
2022-12-27 12:00:00,60.2671,-103.8111,8.35,4.84,5.53,1006.29,0.13,12,1,0
2022-12-27 18:00:00,49.9688,178.4272,23.54,1.88,22.59,1015.69,2.99,12,0,0
2022-12-28 00:00:00,69.0664,173.2024,6.14,4.88,4.18,1020.77,7.11,12,1,0
2022-12-28 06:00:00,37.9717,53.8232,6.56,4.51,6.32,1019.85,3.95,12,1,0
2022-12-28 12:00:00,61.1682,109.5891,15.14,2.4,14.41,1016.67,5.27,12,1,0
2022-12-28 18:00:00,67.7152,77.4361,19.16,5.44,16.84,1020.11,3.64,12,1,0
2022-12-29 00:00:00,72.5076,33.537,17.82,4.53,16.24,1013.27,24.06,12,1,0
2022-12-29 06:00:00,60.7462,-160.7947,6.9,8.74,4.12,1016.14,0.28,12,0,0
2022-12-29 12:00:00,52.3729,-16.2848,7.34,2.02,6.05,1009.6,3.38,12,1,0
2022-12-29 18:00:00,57.8031,62.9231,13.68,6.28,11.07,1014.46,0.48,12,1,0
2022-12-30 00:00:00,69.1007,63.9114,9.15,7.69,7.8,1019.65,0.87,12,1,0
2022-12-30 06:00:00,55.6774,-45.6759,11.73,7.4,8.79,1010.05,2.41,12,1,0
2022-12-30 12:00:00,31.3674,159.0091,19.91,7.6,17.03,1008.69,0.85,12,1,0
2022-12-30 18:00:00,71.8927,-119.7515,11.68,7.16,10.7,1013.49,16.58,12,1,0
2022-12-31 00:00:00,61.0287,0.1294,12.29,8.69,9.63,1011.87,14.67,12,1,0
2022-12-31 06:00:00,60.4431,68.7182,15.38,3.62,12.83,1016.25,2.05,12,1,0
2022-12-31 12:00:00,39.7054,70.9689,26.7,3.86,25.0,1010.73,5.1,12,1,0
2022-12-31 18:00:00,59.6498,53.51,21.94,0.42,20.07,1021.59,3.82,12,1,0
2023-01-01 00:00:00,47.7239,-80.8962,19.66,0.59,19.44,1006.55,8.45,1,1,0
2023-01-01 06:00:00,59.3055,-123.7656,11.75,3.25,9.24,1019.27,4.94,1,1,0
2023-01-01 12:00:00,34.7967,48.9385,0.94,3.21,0.41,1009.18,0.0,1,1,0
2023-01-01 18:00:00,59.603,35.7488,11.04,3.48,10.83,1004.02,7.2,1,1,0
2023-01-02 00:00:00,74.9736,-115.4318,7.47,3.17,6.27,1014.19,6.87,1,1,0
2023-01-02 06:00:00,32.1695,73.8501,14.17,1.31,12.43,1011.73,3.56,1,1,0
2023-01-02 12:00:00,73.9728,-16.1381,19.96,7.78,17.39,1007.45,11.66,1,1,0
2023-01-02 18:00:00,48.3109,60.3938,21.45,0.42,18.53,1004.59,11.95,1,1,0
2023-01-03 00:00:00,69.1839,121.4521,20.79,6.31,19.47,1012.96,3.71,1,1,0
2023-01-03 06:00:00,65.2073,-118.8978,10.0,2.72,9.82,1017.88,4.68,1,1,0
2023-01-03 12:00:00,55.5157,-173.1078,23.33,7.46,21.08,1015.92,28.31,1,1,0
2023-01-03 18:00:00,63.2302,100.4769,14.99,8.14,13.3,1013.28,1.77,1,1,0
2023-01-04 00:00:00,69.5332,39.4911,3.89,7.34,2.55,1015.39,1.96,1,0,0
2023-01-04 06:00:00,48.1863,71.8702,22.2,5.66,21.27,1012.86,1.01,1,0,0
2023-01-04 12:00:00,44.7165,121.7358,4.4,2.1,2.89,1005.85,11.31,1,1,0
2023-01-04 18:00:00,60.0417,109.0119,13.44,9.03,12.43,1005.9,6.82,1,1,0
2023-01-05 00:00:00,66.3531,165.9313,11.46,8.38,9.19,1011.98,0.56,1,0,0
2023-01-05 06:00:00,64.3028,12.9366,17.55,7.91,15.92,1012.2,20.02,1,1,0
2023-01-05 12:00:00,65.9016,-4.1416,22.29,5.54,19.66,1017.25,6.56,1,1,0
2023-01-05 18:00:00,49.6012,-35.3206,11.33,4.12,9.7,1016.79,9.5,1,1,0
2023-01-06 00:00:00,66.8025,-124.6712,20.28,7.62,19.56,1016.03,0.25,1,1,0
2023-01-06 06:00:00,35.4094,26.1386,8.27,4.01,5.72,1011.6,3.52,1,1,0
2023-01-06 12:00:00,54.502,-80.2755,12.14,5.79,10.47,1006.1,6.0,1,1,0
2023-01-06 18:00:00,30.2591,151.6707,16.26,1.67,15.64,1015.06,3.91,1,1,0
2023-01-07 00:00:00,44.6064,29.9487,18.88,7.99,17.01,1015.63,5.49,1,1,0
2023-01-07 06:00:00,46.4908,33.4225,22.35,1.39,21.28,1001.06,8.52,1,0,0
2023-01-07 12:00:00,47.8278,-52.2271,8.97,3.4,6.44,1008.83,2.34,1,1,0
2023-01-07 18:00:00,61.296,-161.2838,20.99,4.87,19.63,1009.54,9.44,1,1,0
2023-01-08 00:00:00,47.4851,-168.5722,19.59,6.65,17.41,1013.59,0.89,1,1,0
2023-01-08 06:00:00,50.1912,-27.5993,23.24,5.13,22.95,1008.98,1.58,1,1,0
2023-01-08 12:00:00,40.6895,-149.5565,7.95,3.56,6.77,1012.81,0.22,1,1,0
2023-01-08 18:00:00,46.7963,38.4649,23.8,0.13,20.85,1011.95,2.27,1,0,0
2023-01-09 00:00:00,40.2271,137.1503,17.41,6.82,14.98,1012.2,2.39,1,1,0
2023-01-09 06:00:00,33.2938,137.8493,9.84,9.4,9.36,1009.42,8.18,1,1,0
2023-01-09 12:00:00,57.1552,57.2563,11.64,7.82,10.8,1009.81,5.29,1,1,0
2023-01-09 18:00:00,60.0696,-103.9565,12.46,4.94,11.47,1007.6,2.87,1,1,0
2023-01-10 00:00:00,57.8771,130.6789,18.24,7.91,16.29,1014.9,5.28,1,1,0
2023-01-10 06:00:00,50.8572,138.9936,21.52,3.63,19.25,1015.86,0.27,1,1,0
2023-01-10 12:00:00,47.0904,-109.2047,16.97,5.0,14.72,1009.15,0.99,1,1,0
2023-01-10 18:00:00,68.85,85.4734,16.91,4.63,15.38,1020.6,4.93,1,1,0
2023-01-11 00:00:00,53.3587,-76.853,15.01,4.58,12.57,1011.43,5.13,1,1,0
2023-01-11 06:00:00,51.5632,108.9505,1.05,8.6,-0.26,1020.65,7.44,1,0,1
2023-01-11 12:00:00,31.1539,179.0056,9.21,5.79,8.84,1009.79,2.58,1,1,0
2023-01-11 18:00:00,45.3562,-169.1906,16.78,3.36,15.09,1002.87,6.41,1,1,0
2023-01-12 00:00:00,47.1088,143.0517,9.94,3.57,7.08,1015.01,5.76,1,1,0
2023-01-12 06:00:00,47.947,44.147,8.74,1.93,6.36,1014.24,16.54,1,1,0
2023-01-12 12:00:00,56.1078,170.4177,13.57,5.81,11.83,1013.17,1.21,1,1,0
2023-01-12 18:00:00,54.0121,-12.5966,12.18,3.12,10.24,1009.79,4.01,1,1,0
2023-01-13 00:00:00,57.3557,125.0597,9.73,2.71,6.94,1012.83,4.6,1,1,0
2023-01-13 06:00:00,64.4197,-157.5381,12.4,6.49,11.12,1010.44,33.03,1,1,0
2023-01-13 12:00:00,66.5844,-59.2995,10.33,6.92,9.34,1011.49,1.12,1,1,0
2023-01-13 18:00:00,62.3155,-155.874,25.41,5.98,22.48,1017.21,3.7,1,1,0
2023-01-14 00:00:00,72.9986,171.1235,21.14,4.41,18.55,1013.92,2.12,1,1,0
2023-01-14 06:00:00,30.8205,114.1106,20.15,7.64,19.18,1016.05,3.73,1,1,0
2023-01-14 12:00:00,38.81,126.9171,8.2,9.17,6.81,1011.84,1.32,1,1,0
2023-01-14 18:00:00,30.3403,157.6675,21.8,6.78,20.56,1011.29,0.24,1,1,0
2023-01-15 00:00:00,59.1364,-149.3627,17.77,5.81,17.32,1007.23,4.25,1,1,0
2023-01-15 06:00:00,70.4114,-41.1849,22.37,2.69,19.5,1011.15,2.05,1,1,0
2023-01-15 12:00:00,40.9567,-154.4274,6.14,9.75,4.93,996.39,1.0,1,0,1
2023-01-15 18:00:00,71.7166,-104.1145,17.16,2.98,14.54,1010.05,1.96,1,1,0
2023-01-16 00:00:00,32.712,-97.4283,26.96,1.43,25.0,1012.59,0.25,1,0,0
2023-01-16 06:00:00,72.0496,-11.1214,17.15,4.32,15.51,1015.82,15.02,1,1,0
2023-01-16 12:00:00,45.823,-83.3176,17.16,1.24,17.08,1011.66,4.35,1,1,0
2023-01-16 18:00:00,34.5639,-143.6479,9.76,9.35,7.46,1014.74,8.43,1,1,0
2023-01-17 00:00:00,51.8642,-119.7032,18.35,5.37,16.61,1002.1,2.75,1,1,0
2023-01-17 06:00:00,41.5549,-126.9808,3.0,6.66,1.12,1012.72,11.68,1,1,0
2023-01-17 12:00:00,42.8193,170.3076,15.77,6.17,15.62,1004.6,3.3,1,1,0
2023-01-17 18:00:00,43.828,93.3453,5.97,5.88,5.33,1006.96,4.27,1,1,0
2023-01-18 00:00:00,66.1362,168.3941,16.53,1.1,16.31,1012.06,3.38,1,1,0
2023-01-18 06:00:00,54.2623,-21.6934,12.4,6.16,11.53,1019.38,6.61,1,1,0
2023-01-18 12:00:00,44.0088,-79.7873,15.59,6.67,13.71,1014.86,4.18,1,1,0
2023-01-18 18:00:00,57.465,107.3856,8.28,5.01,6.59,1013.09,1.58,1,1,0
2023-01-19 00:00:00,62.2268,-62.5486,17.63,6.8,15.8,1012.9,0.79,1,1,0
2023-01-19 06:00:00,42.2681,-72.222,21.18,2.2,19.53,1009.43,4.66,1,1,0
2023-01-19 12:00:00,48.6097,-96.2978,8.41,3.43,7.59,1010.28,3.36,1,1,0
2023-01-19 18:00:00,35.4849,-133.3156,9.02,2.89,8.29,1015.14,0.5,1,1,0
2023-01-20 00:00:00,38.1517,-87.6733,9.84,4.49,9.43,1006.07,2.52,1,1,0
2023-01-20 06:00:00,60.6503,-52.0849,23.53,6.92,20.98,1015.97,3.62,1,1,0
2023-01-20 12:00:00,38.1647,62.6379,14.84,7.64,12.99,1011.06,8.77,1,1,0
2023-01-20 18:00:00,53.6324,-157.4767,15.83,3.98,15.27,1017.13,0.4,1,1,0
2023-01-21 00:00:00,61.9071,-104.2175,6.95,6.52,6.42,1017.81,2.14,1,1,0
2023-01-21 06:00:00,34.8095,111.2485,15.83,6.68,13.21,1004.63,8.65,1,1,0
2023-01-21 12:00:00,55.529,-127.1081,21.55,2.27,19.33,1010.09,5.23,1,1,0
2023-01-21 18:00:00,41.5453,-56.6477,21.73,1.67,19.75,1008.72,1.71,1,1,0
2023-01-22 00:00:00,73.3317,131.2772,19.34,8.34,18.12,1003.94,9.33,1,1,0
2023-01-22 06:00:00,51.7596,-124.2269,6.14,6.83,5.35,1007.84,3.4,1,1,0
2023-01-22 12:00:00,66.2697,-150.2147,4.83,9.87,1.89,1025.21,3.45,1,0,0
2023-01-22 18:00:00,54.7602,-5.5663,6.1,4.59,3.71,1016.05,18.77,1,1,0
2023-01-23 00:00:00,31.9536,-71.129,10.38,7.09,9.47,1022.59,14.7,1,1,0
2023-01-23 06:00:00,58.4918,22.827,8.08,3.47,5.54,1017.15,2.22,1,1,0
2023-01-23 12:00:00,72.8132,109.3698,12.04,3.39,9.76,1009.29,0.76,1,1,0
2023-01-23 18:00:00,57.0725,-130.6265,14.74,5.12,13.85,1011.09,1.97,1,1,0
2023-01-24 00:00:00,66.8635,29.0517,22.67,2.79,21.39,1015.94,0.15,1,0,0
2023-01-24 06:00:00,69.7893,1.9832,15.98,2.24,15.42,1015.19,0.1,1,1,0
2023-01-24 12:00:00,40.2636,-128.1316,19.62,2.64,19.29,1010.11,2.52,1,1,0
2023-01-24 18:00:00,39.542,44.6395,20.6,0.73,18.44,1005.45,14.15,1,1,0
2023-01-25 00:00:00,57.4941,-81.4894,10.15,7.12,9.35,1029.44,10.25,1,1,0
2023-01-25 06:00:00,48.4963,-4.3796,19.09,4.53,16.63,1012.29,3.58,1,1,0
2023-01-25 12:00:00,67.7938,-150.382,10.02,2.25,7.03,1011.37,4.16,1,1,0
2023-01-25 18:00:00,70.501,-14.5497,20.72,1.8,20.49,1013.57,0.03,1,1,0
2023-01-26 00:00:00,45.904,-69.6732,12.83,2.04,11.41,1011.79,1.21,1,1,0
2023-01-26 06:00:00,40.6592,116.0572,25.83,4.82,23.42,1013.61,0.13,1,1,0
2023-01-26 12:00:00,65.1236,-159.4877,7.89,2.46,5.52,1019.43,7.02,1,1,0
2023-01-26 18:00:00,42.3663,-29.3014,11.94,7.34,9.66,1012.38,0.79,1,1,0
2023-01-27 00:00:00,67.0176,-14.9647,21.76,0.49,20.71,1007.19,10.16,1,1,0
2023-01-27 06:00:00,49.0682,81.0022,3.22,4.17,1.86,1012.19,5.15,1,1,0
2023-01-27 12:00:00,60.0397,26.7435,18.24,7.8,16.46,1010.68,1.3,1,1,0
2023-01-27 18:00:00,34.2991,60.1964,18.33,6.41,15.41,1020.12,0.86,1,1,0
2023-01-28 00:00:00,58.0737,99.7377,21.28,0.96,20.3,1018.86,4.94,1,1,0
2023-01-28 06:00:00,50.3295,130.3931,21.61,6.91,18.84,1013.54,11.55,1,1,0
2023-01-28 12:00:00,56.3974,-67.0048,26.43,3.8,25.0,1006.61,6.34,1,1,0
2023-01-28 18:00:00,37.5606,13.6882,8.56,8.42,5.59,1006.87,2.14,1,1,0
2023-01-29 00:00:00,63.1593,122.4389,17.54,5.55,15.53,1013.08,4.43,1,1,0
2023-01-29 06:00:00,68.8259,176.2024,19.88,5.97,18.49,1014.68,1.86,1,1,0
2023-01-29 12:00:00,39.7533,140.227,16.33,8.82,14.49,1011.13,35.35,1,1,0
2023-01-29 18:00:00,34.3072,-46.2718,9.28,3.43,8.46,1010.6,6.91,1,1,0
2023-01-30 00:00:00,31.0637,-109.7401,17.87,5.7,17.04,1010.04,4.76,1,1,0
2023-01-30 06:00:00,58.8887,-3.8187,24.71,3.71,24.37,1012.88,2.75,1,1,0
2023-01-30 12:00:00,57.3192,86.9909,22.87,0.53,22.52,1001.09,4.81,1,0,0
2023-01-30 18:00:00,54.6014,-2.6751,16.21,1.0,15.16,1007.49,2.09,1,1,0
2023-01-31 00:00:00,40.4376,-6.0549,3.32,3.12,1.03,1009.86,0.15,1,1,0
2023-01-31 06:00:00,47.5908,121.763,13.46,6.35,11.64,1019.04,2.51,1,1,0
2023-01-31 12:00:00,56.7514,-49.8946,23.73,4.66,23.42,1008.93,13.33,1,1,0
2023-01-31 18:00:00,52.3545,129.5261,20.46,4.88,17.91,1013.9,4.92,1,1,0
2023-02-01 00:00:00,74.4503,-33.5503,18.84,0.87,17.03,1014.13,0.44,2,1,0
2023-02-01 06:00:00,36.1398,-61.8361,5.04,5.75,2.16,1019.49,10.81,2,1,0
2023-02-01 12:00:00,61.2815,-16.5636,15.45,8.35,13.44,1019.31,1.57,2,0,0
2023-02-01 18:00:00,48.1943,94.4809,14.17,4.26,13.64,1012.71,1.4,2,1,0
2023-02-02 00:00:00,49.269,-134.6393,26.04,4.9,24.62,1010.62,1.76,2,1,0
2023-02-02 06:00:00,62.2919,-109.2891,17.81,6.96,15.86,1009.68,4.3,2,1,0
2023-02-02 12:00:00,61.1596,162.5201,10.46,7.73,10.37,1011.79,3.93,2,1,0
2023-02-02 18:00:00,74.6065,-116.823,18.12,4.84,18.07,1010.83,3.38,2,1,0
2023-02-03 00:00:00,35.7777,24.3818,5.34,8.83,4.95,1015.77,6.32,2,0,0
2023-02-03 06:00:00,34.6849,28.5532,21.63,3.47,20.87,1015.1,1.9,2,1,0
2023-02-03 12:00:00,62.5952,-3.7352,11.17,8.49,9.88,1015.96,7.62,2,1,0
2023-02-03 18:00:00,56.0274,52.1083,15.8,2.84,14.33,1019.3,0.96,2,1,0
2023-02-04 00:00:00,42.3372,-97.2624,14.89,3.25,14.48,1022.31,7.63,2,1,0
2023-02-04 06:00:00,33.5739,18.9584,18.87,1.04,16.85,1013.62,5.45,2,1,0
2023-02-04 12:00:00,33.8546,-46.0176,20.88,6.78,19.09,1018.5,5.75,2,1,0
2023-02-04 18:00:00,70.2386,58.2002,16.59,4.18,15.71,1011.24,3.28,2,1,0
2023-02-05 00:00:00,38.634,-129.1595,9.48,3.39,9.44,1018.93,5.5,2,1,0
2023-02-05 06:00:00,44.5517,25.5159,10.74,3.28,10.5,1018.31,0.42,2,1,0
2023-02-05 12:00:00,40.1995,-113.3027,7.28,8.98,6.1,1018.04,9.54,2,0,0
2023-02-05 18:00:00,45.9748,-79.6885,18.28,7.34,17.82,1013.47,0.29,2,1,0
2023-02-06 00:00:00,33.1241,-101.2645,7.18,6.21,6.05,1009.66,0.81,2,0,0
2023-02-06 06:00:00,53.3577,-114.1784,16.06,5.82,14.18,1006.03,4.3,2,1,0
2023-02-06 12:00:00,33.0426,117.2559,22.67,4.03,21.03,1012.8,6.72,2,1,0
2023-02-06 18:00:00,66.016,-77.1453,22.73,3.36,22.03,1020.67,0.4,2,0,0
2023-02-07 00:00:00,40.517,153.7646,12.13,8.61,11.1,1011.45,12.68,2,1,0
2023-02-07 06:00:00,54.3005,169.1735,13.96,2.11,12.12,1016.93,18.17,2,1,0
2023-02-07 12:00:00,69.6036,25.6538,6.25,5.22,3.67,1017.22,4.66,2,1,0
2023-02-07 18:00:00,59.2895,-128.5196,18.09,3.45,15.83,1011.58,3.28,2,1,0
2023-02-08 00:00:00,53.9831,-45.1626,21.49,4.34,19.83,1019.58,6.76,2,1,0
2023-02-08 06:00:00,44.595,107.1836,10.04,5.16,8.96,998.46,1.99,2,1,0
2023-02-08 12:00:00,44.9851,-47.7393,12.56,5.39,11.47,1006.89,3.4,2,1,0
2023-02-08 18:00:00,60.1269,-148.6738,24.32,1.19,21.68,1008.42,12.39,2,0,0
2023-02-09 00:00:00,74.7363,20.4426,20.2,4.58,20.09,1008.9,15.58,2,1,0
2023-02-09 06:00:00,59.7828,124.2435,8.42,3.6,5.46,1014.68,13.09,2,1,0
2023-02-09 12:00:00,55.1003,106.5335,21.57,1.82,19.58,1014.45,1.52,2,1,0
2023-02-09 18:00:00,62.8793,-116.9557,6.77,2.34,4.73,1014.97,1.32,2,0,0
2023-02-10 00:00:00,50.9343,62.1953,4.33,8.17,4.22,1015.98,1.77,2,0,0
2023-02-10 06:00:00,32.7064,-100.6185,24.69,3.45,22.87,1008.25,2.91,2,1,0
2023-02-10 12:00:00,55.3034,-101.4453,17.26,5.79,15.8,1006.91,1.89,2,1,0
2023-02-10 18:00:00,73.0931,134.6658,19.73,6.35,19.41,1014.98,2.34,2,1,0
2023-02-11 00:00:00,37.8886,-90.1192,10.27,6.91,9.43,1009.85,4.85,2,1,0
2023-02-11 06:00:00,61.0502,-85.231,18.78,4.39,16.11,1005.15,7.19,2,1,0
2023-02-11 12:00:00,39.042,-179.7648,9.8,4.62,8.15,1017.86,6.65,2,1,0
2023-02-11 18:00:00,54.1122,133.4409,8.85,4.62,7.61,1019.98,8.42,2,1,0
2023-02-12 00:00:00,34.3504,105.3341,17.73,5.85,17.51,1020.79,0.16,2,1,0
2023-02-12 06:00:00,50.2667,45.8384,9.08,5.55,6.93,1013.94,0.24,2,1,0
2023-02-12 12:00:00,64.0273,90.0957,19.11,7.38,17.0,1016.13,7.79,2,1,0
2023-02-12 18:00:00,45.6407,-125.2625,18.02,7.7,16.17,1019.85,3.81,2,1,0
2023-02-13 00:00:00,59.921,-15.0035,11.51,2.71,9.98,1009.79,4.32,2,1,0
2023-02-13 06:00:00,65.7952,-53.561,12.34,2.36,11.04,1018.55,0.27,2,1,0
2023-02-13 12:00:00,71.723,-146.2405,8.19,6.72,6.41,1014.38,1.47,2,1,0
2023-02-13 18:00:00,40.5589,-4.993,1.54,4.76,0.84,1017.57,5.09,2,1,0
2023-02-14 00:00:00,47.9692,151.4663,15.11,1.14,12.29,1013.93,9.8,2,1,0
2023-02-14 06:00:00,36.8587,-165.5787,20.95,7.51,19.19,1019.48,12.44,2,1,0
2023-02-14 12:00:00,74.6618,-75.0741,4.83,3.83,3.9,1014.12,3.47,2,1,0
2023-02-14 18:00:00,71.715,-105.2853,5.6,9.37,4.26,1005.58,3.94,2,0,0
2023-02-15 00:00:00,54.2981,-94.2672,18.69,6.37,16.28,1020.26,8.95,2,1,0
2023-02-15 06:00:00,67.8915,147.0364,23.94,6.21,23.45,1008.26,3.86,2,1,0
2023-02-15 12:00:00,53.4431,-11.4951,11.19,2.99,10.31,1019.27,3.64,2,1,0
2023-02-15 18:00:00,58.0614,-12.1322,14.19,2.95,12.15,1012.55,11.77,2,1,0
2023-02-16 00:00:00,34.0106,93.8072,17.64,4.91,16.7,1018.88,7.8,2,1,0
2023-02-16 06:00:00,63.9872,-124.3828,10.61,2.82,8.24,1018.67,11.99,2,1,0
2023-02-16 12:00:00,35.7471,-4.5845,7.35,4.21,6.95,1015.15,1.23,2,0,0
2023-02-16 18:00:00,67.173,-25.2053,19.85,3.09,17.56,1015.54,3.72,2,1,0
2023-02-17 00:00:00,65.1913,34.8878,21.63,1.61,21.42,1015.11,9.24,2,1,0
2023-02-17 06:00:00,61.8935,179.8408,13.74,2.77,13.7,1002.93,0.59,2,1,0
2023-02-17 12:00:00,31.6272,97.0016,18.8,6.93,16.11,1013.59,7.92,2,1,0
2023-02-17 18:00:00,43.6408,-36.7683,18.25,2.01,16.51,1007.42,1.01,2,1,0
2023-02-18 00:00:00,41.8401,117.9191,10.0,1.73,8.94,1013.86,8.25,2,1,0
2023-02-18 06:00:00,46.2061,-118.545,14.59,6.08,13.89,1007.29,4.73,2,1,0
2023-02-18 12:00:00,33.9439,-169.0331,7.47,9.56,5.62,1007.08,1.07,2,0,0
